iso3,year_id,indicator_code,value,obs_status,loaded_at
COL,2018,GOV_WGI_VA.EST,0.08171,,2026-04-20 18:33:21
COL,2017,GOV_WGI_VA.EST,0.020767,,2026-04-20 18:33:21
COL,2016,GOV_WGI_VA.EST,0.034142,,2026-04-20 18:33:21
COL,2015,GOV_WGI_VA.EST,0.016807,,2026-04-20 18:33:21
COL,2014,GOV_WGI_VA.EST,-0.056823,,2026-04-20 18:33:21
COM,2023,GOV_WGI_VA.EST,-1.281198,,2026-04-20 18:33:21
COM,2022,GOV_WGI_VA.EST,-1.288717,,2026-04-20 18:33:21
COM,2021,GOV_WGI_VA.EST,-1.282831,,2026-04-20 18:33:21
COM,2020,GOV_WGI_VA.EST,-1.215082,,2026-04-20 18:33:21
COM,2019,GOV_WGI_VA.EST,-1.194788,,2026-04-20 18:33:21
COM,2018,GOV_WGI_VA.EST,-0.816312,,2026-04-20 18:33:21
COM,2017,GOV_WGI_VA.EST,-0.706107,,2026-04-20 18:33:21
COM,2016,GOV_WGI_VA.EST,-0.708651,,2026-04-20 18:33:21
COM,2015,GOV_WGI_VA.EST,-0.677091,,2026-04-20 18:33:21
COM,2014,GOV_WGI_VA.EST,-0.596659,,2026-04-20 18:33:21
COD,2023,GOV_WGI_VA.EST,-1.12556,,2026-04-20 18:33:21
COD,2022,GOV_WGI_VA.EST,-1.144135,,2026-04-20 18:33:21
COD,2021,GOV_WGI_VA.EST,-1.142348,,2026-04-20 18:33:21
COD,2020,GOV_WGI_VA.EST,-1.125736,,2026-04-20 18:33:21
COD,2019,GOV_WGI_VA.EST,-1.17874,,2026-04-20 18:33:21
COD,2018,GOV_WGI_VA.EST,-1.35292,,2026-04-20 18:33:21
COD,2017,GOV_WGI_VA.EST,-1.471641,,2026-04-20 18:33:21
COD,2016,GOV_WGI_VA.EST,-1.409432,,2026-04-20 18:33:21
COD,2015,GOV_WGI_VA.EST,-1.312368,,2026-04-20 18:33:21
COD,2014,GOV_WGI_VA.EST,-1.348153,,2026-04-20 18:33:21
COG,2023,GOV_WGI_VA.EST,-1.282209,,2026-04-20 18:33:21
COG,2022,GOV_WGI_VA.EST,-1.269935,,2026-04-20 18:33:21
COG,2021,GOV_WGI_VA.EST,-1.272373,,2026-04-20 18:33:21
COG,2020,GOV_WGI_VA.EST,-1.224284,,2026-04-20 18:33:21
COG,2019,GOV_WGI_VA.EST,-1.284697,,2026-04-20 18:33:21
COG,2018,GOV_WGI_VA.EST,-1.211209,,2026-04-20 18:33:21
COG,2017,GOV_WGI_VA.EST,-1.139545,,2026-04-20 18:33:21
COG,2016,GOV_WGI_VA.EST,-1.135542,,2026-04-20 18:33:21
COG,2015,GOV_WGI_VA.EST,-1.036727,,2026-04-20 18:33:21
COG,2014,GOV_WGI_VA.EST,-1.123095,,2026-04-20 18:33:21
CRI,2023,GOV_WGI_VA.EST,1.098399,,2026-04-20 18:33:21
CRI,2022,GOV_WGI_VA.EST,1.111004,,2026-04-20 18:33:21
CRI,2021,GOV_WGI_VA.EST,1.126743,,2026-04-20 18:33:21
CRI,2020,GOV_WGI_VA.EST,1.202117,,2026-04-20 18:33:21
CRI,2019,GOV_WGI_VA.EST,1.197215,,2026-04-20 18:33:21
CRI,2018,GOV_WGI_VA.EST,1.206717,,2026-04-20 18:33:21
CRI,2017,GOV_WGI_VA.EST,1.176474,,2026-04-20 18:33:21
CRI,2016,GOV_WGI_VA.EST,1.138577,,2026-04-20 18:33:21
CRI,2015,GOV_WGI_VA.EST,1.158617,,2026-04-20 18:33:21
CRI,2014,GOV_WGI_VA.EST,1.141585,,2026-04-20 18:33:21
CIV,2023,GOV_WGI_VA.EST,-0.643441,,2026-04-20 18:33:21
CIV,2022,GOV_WGI_VA.EST,-0.659737,,2026-04-20 18:33:21
CIV,2021,GOV_WGI_VA.EST,-0.708517,,2026-04-20 18:33:21
CIV,2020,GOV_WGI_VA.EST,-0.666807,,2026-04-20 18:33:21
CIV,2019,GOV_WGI_VA.EST,-0.464222,,2026-04-20 18:33:21
CIV,2018,GOV_WGI_VA.EST,-0.480762,,2026-04-20 18:33:21
CIV,2017,GOV_WGI_VA.EST,-0.596091,,2026-04-20 18:33:21
CIV,2016,GOV_WGI_VA.EST,-0.628304,,2026-04-20 18:33:21
CIV,2015,GOV_WGI_VA.EST,-0.602651,,2026-04-20 18:33:21
CIV,2014,GOV_WGI_VA.EST,-0.683809,,2026-04-20 18:33:21
HRV,2023,GOV_WGI_VA.EST,0.629178,,2026-04-20 18:33:21
HRV,2022,GOV_WGI_VA.EST,0.594007,,2026-04-20 18:33:21
HRV,2021,GOV_WGI_VA.EST,0.590886,,2026-04-20 18:33:21
HRV,2020,GOV_WGI_VA.EST,0.571106,,2026-04-20 18:33:21
HRV,2019,GOV_WGI_VA.EST,0.43751,,2026-04-20 18:33:21
HRV,2018,GOV_WGI_VA.EST,0.387627,,2026-04-20 18:33:21
HRV,2017,GOV_WGI_VA.EST,0.45593,,2026-04-20 18:33:21
HRV,2016,GOV_WGI_VA.EST,0.526075,,2026-04-20 18:33:21
HRV,2015,GOV_WGI_VA.EST,0.583668,,2026-04-20 18:33:21
HRV,2014,GOV_WGI_VA.EST,0.536002,,2026-04-20 18:33:21
CUB,2023,GOV_WGI_VA.EST,-1.249393,,2026-04-20 18:33:21
CUB,2022,GOV_WGI_VA.EST,-1.229746,,2026-04-20 18:33:21
CUB,2021,GOV_WGI_VA.EST,-1.229196,,2026-04-20 18:33:21
CUB,2020,GOV_WGI_VA.EST,-1.189955,,2026-04-20 18:33:21
CUB,2019,GOV_WGI_VA.EST,-1.189593,,2026-04-20 18:33:21
CUB,2018,GOV_WGI_VA.EST,-1.285679,,2026-04-20 18:33:21
CUB,2017,GOV_WGI_VA.EST,-1.41596,,2026-04-20 18:33:21
CUB,2016,GOV_WGI_VA.EST,-1.410361,,2026-04-20 18:33:21
CUB,2015,GOV_WGI_VA.EST,-1.398128,,2026-04-20 18:33:21
CUB,2014,GOV_WGI_VA.EST,-1.428271,,2026-04-20 18:33:21
CYP,2023,GOV_WGI_VA.EST,0.898768,,2026-04-20 18:33:21
CYP,2022,GOV_WGI_VA.EST,0.891614,,2026-04-20 18:33:21
CYP,2021,GOV_WGI_VA.EST,0.907591,,2026-04-20 18:33:21
CYP,2020,GOV_WGI_VA.EST,1.058337,,2026-04-20 18:33:21
CYP,2019,GOV_WGI_VA.EST,1.094111,,2026-04-20 18:33:21
CYP,2018,GOV_WGI_VA.EST,1.053586,,2026-04-20 18:33:21
CYP,2017,GOV_WGI_VA.EST,1.041754,,2026-04-20 18:33:21
CYP,2016,GOV_WGI_VA.EST,1.019864,,2026-04-20 18:33:21
CYP,2015,GOV_WGI_VA.EST,1.010842,,2026-04-20 18:33:21
CYP,2014,GOV_WGI_VA.EST,1.034702,,2026-04-20 18:33:21
CZE,2023,GOV_WGI_VA.EST,1.139348,,2026-04-20 18:33:21
CZE,2022,GOV_WGI_VA.EST,1.084826,,2026-04-20 18:33:21
CZE,2021,GOV_WGI_VA.EST,1.04054,,2026-04-20 18:33:21
CZE,2020,GOV_WGI_VA.EST,1.002133,,2026-04-20 18:33:21
CZE,2019,GOV_WGI_VA.EST,0.888522,,2026-04-20 18:33:21
CZE,2018,GOV_WGI_VA.EST,0.763422,,2026-04-20 18:33:21
CZE,2017,GOV_WGI_VA.EST,0.828465,,2026-04-20 18:33:21
CZE,2016,GOV_WGI_VA.EST,0.982189,,2026-04-20 18:33:21
CZE,2015,GOV_WGI_VA.EST,0.987066,,2026-04-20 18:33:21
CZE,2014,GOV_WGI_VA.EST,0.961723,,2026-04-20 18:33:21
DNK,2023,GOV_WGI_VA.EST,1.921305,,2026-04-20 18:33:21
DNK,2022,GOV_WGI_VA.EST,1.912948,,2026-04-20 18:33:21
DNK,2021,GOV_WGI_VA.EST,1.912025,,2026-04-20 18:33:21
DNK,2020,GOV_WGI_VA.EST,1.871967,,2026-04-20 18:33:21
DNK,2019,GOV_WGI_VA.EST,1.787897,,2026-04-20 18:33:21
DNK,2018,GOV_WGI_VA.EST,1.7816,,2026-04-20 18:33:21
DNK,2017,GOV_WGI_VA.EST,1.695085,,2026-04-20 18:33:21
DNK,2016,GOV_WGI_VA.EST,1.80086,,2026-04-20 18:33:21
DNK,2015,GOV_WGI_VA.EST,1.802912,,2026-04-20 18:33:21
DNK,2014,GOV_WGI_VA.EST,1.686188,,2026-04-20 18:33:21
DJI,2023,GOV_WGI_VA.EST,-1.224515,,2026-04-20 18:33:21
DJI,2022,GOV_WGI_VA.EST,-1.206826,,2026-04-20 18:33:21
DJI,2021,GOV_WGI_VA.EST,-1.199669,,2026-04-20 18:33:21
DJI,2020,GOV_WGI_VA.EST,-1.193536,,2026-04-20 18:33:21
DJI,2019,GOV_WGI_VA.EST,-1.262671,,2026-04-20 18:33:21
DJI,2018,GOV_WGI_VA.EST,-1.235409,,2026-04-20 18:33:21
DJI,2017,GOV_WGI_VA.EST,-1.285935,,2026-04-20 18:33:21
DJI,2016,GOV_WGI_VA.EST,-1.258659,,2026-04-20 18:33:21
DJI,2015,GOV_WGI_VA.EST,-1.336307,,2026-04-20 18:33:21
DJI,2014,GOV_WGI_VA.EST,-1.34743,,2026-04-20 18:33:21
DMA,2023,GOV_WGI_VA.EST,0.302936,,2026-04-20 18:33:21
DMA,2022,GOV_WGI_VA.EST,0.318542,,2026-04-20 18:33:21
DMA,2021,GOV_WGI_VA.EST,0.326713,,2026-04-20 18:33:21
DMA,2020,GOV_WGI_VA.EST,0.335845,,2026-04-20 18:33:21
DMA,2019,GOV_WGI_VA.EST,0.40725,,2026-04-20 18:33:21
DMA,2018,GOV_WGI_VA.EST,0.433071,,2026-04-20 18:33:21
DMA,2017,GOV_WGI_VA.EST,0.528835,,2026-04-20 18:33:21
DMA,2016,GOV_WGI_VA.EST,0.543555,,2026-04-20 18:33:21
DMA,2015,GOV_WGI_VA.EST,0.543718,,2026-04-20 18:33:21
DMA,2014,GOV_WGI_VA.EST,0.914103,,2026-04-20 18:33:21
DOM,2023,GOV_WGI_VA.EST,0.148563,,2026-04-20 18:33:21
DOM,2022,GOV_WGI_VA.EST,0.117049,,2026-04-20 18:33:21
DOM,2021,GOV_WGI_VA.EST,0.089795,,2026-04-20 18:33:21
DOM,2020,GOV_WGI_VA.EST,0.063382,,2026-04-20 18:33:21
DOM,2019,GOV_WGI_VA.EST,0.00339,,2026-04-20 18:33:21
DOM,2018,GOV_WGI_VA.EST,-0.035318,,2026-04-20 18:33:21
DOM,2017,GOV_WGI_VA.EST,-0.026377,,2026-04-20 18:33:21
DOM,2016,GOV_WGI_VA.EST,-0.016993,,2026-04-20 18:33:21
DOM,2015,GOV_WGI_VA.EST,-0.012326,,2026-04-20 18:33:21
DOM,2014,GOV_WGI_VA.EST,0.045776,,2026-04-20 18:33:21
ECU,2023,GOV_WGI_VA.EST,-0.124158,,2026-04-20 18:33:21
ECU,2022,GOV_WGI_VA.EST,-0.089842,,2026-04-20 18:33:21
ECU,2021,GOV_WGI_VA.EST,-0.075362,,2026-04-20 18:33:21
ECU,2020,GOV_WGI_VA.EST,-0.159089,,2026-04-20 18:33:21
ECU,2019,GOV_WGI_VA.EST,-0.141814,,2026-04-20 18:33:21
ECU,2018,GOV_WGI_VA.EST,-0.161141,,2026-04-20 18:33:21
ECU,2017,GOV_WGI_VA.EST,-0.326163,,2026-04-20 18:33:21
ECU,2016,GOV_WGI_VA.EST,-0.371666,,2026-04-20 18:33:21
ECU,2015,GOV_WGI_VA.EST,-0.406172,,2026-04-20 18:33:21
ECU,2014,GOV_WGI_VA.EST,-0.31706,,2026-04-20 18:33:21
EGY,2023,GOV_WGI_VA.EST,-1.602634,,2026-04-20 18:33:21
EGY,2022,GOV_WGI_VA.EST,-1.631504,,2026-04-20 18:33:21
EGY,2021,GOV_WGI_VA.EST,-1.657974,,2026-04-20 18:33:21
EGY,2020,GOV_WGI_VA.EST,-1.587094,,2026-04-20 18:33:21
EGY,2019,GOV_WGI_VA.EST,-1.571311,,2026-04-20 18:33:21
EGY,2018,GOV_WGI_VA.EST,-1.526392,,2026-04-20 18:33:21
EGY,2017,GOV_WGI_VA.EST,-1.332112,,2026-04-20 18:33:21
EGY,2016,GOV_WGI_VA.EST,-1.341413,,2026-04-20 18:33:21
EGY,2015,GOV_WGI_VA.EST,-1.276746,,2026-04-20 18:33:21
EGY,2014,GOV_WGI_VA.EST,-1.206189,,2026-04-20 18:33:21
SLV,2023,GOV_WGI_VA.EST,-0.63189,,2026-04-20 18:33:21
SLV,2022,GOV_WGI_VA.EST,-0.577897,,2026-04-20 18:33:21
SLV,2021,GOV_WGI_VA.EST,-0.334137,,2026-04-20 18:33:21
SLV,2020,GOV_WGI_VA.EST,-0.093384,,2026-04-20 18:33:21
SLV,2019,GOV_WGI_VA.EST,-0.035509,,2026-04-20 18:33:21
SLV,2018,GOV_WGI_VA.EST,-0.129725,,2026-04-20 18:33:21
SLV,2017,GOV_WGI_VA.EST,-0.065235,,2026-04-20 18:33:21
SLV,2016,GOV_WGI_VA.EST,-0.042461,,2026-04-20 18:33:21
SLV,2015,GOV_WGI_VA.EST,-0.051459,,2026-04-20 18:33:21
SLV,2014,GOV_WGI_VA.EST,0.047776,,2026-04-20 18:33:21
GNQ,2023,GOV_WGI_VA.EST,-1.726887,,2026-04-20 18:33:21
GNQ,2022,GOV_WGI_VA.EST,-1.738857,,2026-04-20 18:33:21
GNQ,2021,GOV_WGI_VA.EST,-1.726533,,2026-04-20 18:33:21
GNQ,2020,GOV_WGI_VA.EST,-1.720052,,2026-04-20 18:33:21
GNQ,2019,GOV_WGI_VA.EST,-1.707428,,2026-04-20 18:33:21
GNQ,2018,GOV_WGI_VA.EST,-1.728765,,2026-04-20 18:33:21
GNQ,2017,GOV_WGI_VA.EST,-1.699541,,2026-04-20 18:33:21
GNQ,2016,GOV_WGI_VA.EST,-1.707345,,2026-04-20 18:33:21
GNQ,2015,GOV_WGI_VA.EST,-1.757136,,2026-04-20 18:33:21
GNQ,2014,GOV_WGI_VA.EST,-1.75268,,2026-04-20 18:33:21
ERI,2023,GOV_WGI_VA.EST,-2.197203,,2026-04-20 18:33:21
ERI,2022,GOV_WGI_VA.EST,-2.122833,,2026-04-20 18:33:21
ERI,2021,GOV_WGI_VA.EST,-2.146038,,2026-04-20 18:33:21
ERI,2020,GOV_WGI_VA.EST,-2.131948,,2026-04-20 18:33:21
ERI,2019,GOV_WGI_VA.EST,-2.150386,,2026-04-20 18:33:21
ERI,2018,GOV_WGI_VA.EST,-2.145802,,2026-04-20 18:33:21
ERI,2017,GOV_WGI_VA.EST,-2.256531,,2026-04-20 18:33:21
ERI,2016,GOV_WGI_VA.EST,-2.251485,,2026-04-20 18:33:21
ERI,2015,GOV_WGI_VA.EST,-2.312668,,2026-04-20 18:33:21
ERI,2014,GOV_WGI_VA.EST,-2.319824,,2026-04-20 18:33:21
EST,2023,GOV_WGI_VA.EST,1.397325,,2026-04-20 18:33:21
EST,2022,GOV_WGI_VA.EST,1.417326,,2026-04-20 18:33:21
EST,2021,GOV_WGI_VA.EST,1.406289,,2026-04-20 18:33:21
EST,2020,GOV_WGI_VA.EST,1.414244,,2026-04-20 18:33:21
EST,2019,GOV_WGI_VA.EST,1.409465,,2026-04-20 18:33:21
EST,2018,GOV_WGI_VA.EST,1.271293,,2026-04-20 18:33:21
EST,2017,GOV_WGI_VA.EST,1.29647,,2026-04-20 18:33:21
EST,2016,GOV_WGI_VA.EST,1.267489,,2026-04-20 18:33:21
EST,2015,GOV_WGI_VA.EST,1.258833,,2026-04-20 18:33:21
EST,2014,GOV_WGI_VA.EST,1.217611,,2026-04-20 18:33:21
SWZ,2023,GOV_WGI_VA.EST,-1.282379,,2026-04-20 18:33:21
SWZ,2022,GOV_WGI_VA.EST,-1.313437,,2026-04-20 18:33:21
SWZ,2021,GOV_WGI_VA.EST,-1.305269,,2026-04-20 18:33:21
SWZ,2020,GOV_WGI_VA.EST,-1.264706,,2026-04-20 18:33:21
SWZ,2019,GOV_WGI_VA.EST,-1.255407,,2026-04-20 18:33:21
SWZ,2018,GOV_WGI_VA.EST,-1.323229,,2026-04-20 18:33:21
SWZ,2017,GOV_WGI_VA.EST,-1.333772,,2026-04-20 18:33:21
SWZ,2016,GOV_WGI_VA.EST,-1.326489,,2026-04-20 18:33:21
SWZ,2015,GOV_WGI_VA.EST,-1.265061,,2026-04-20 18:33:21
SWZ,2014,GOV_WGI_VA.EST,-1.260656,,2026-04-20 18:33:21
ETH,2023,GOV_WGI_VA.EST,-1.179151,,2026-04-20 18:33:21
ETH,2022,GOV_WGI_VA.EST,-1.104309,,2026-04-20 18:33:21
ETH,2021,GOV_WGI_VA.EST,-1.071932,,2026-04-20 18:33:21
ETH,2020,GOV_WGI_VA.EST,-1.038025,,2026-04-20 18:33:21
ETH,2019,GOV_WGI_VA.EST,-1.016678,,2026-04-20 18:33:21
ETH,2018,GOV_WGI_VA.EST,-1.170468,,2026-04-20 18:33:21
ETH,2017,GOV_WGI_VA.EST,-1.369723,,2026-04-20 18:33:21
ETH,2016,GOV_WGI_VA.EST,-1.338529,,2026-04-20 18:33:21
ETH,2015,GOV_WGI_VA.EST,-1.314509,,2026-04-20 18:33:21
ETH,2014,GOV_WGI_VA.EST,-1.301862,,2026-04-20 18:33:21
FJI,2023,GOV_WGI_VA.EST,0.176154,,2026-04-20 18:33:21
FJI,2022,GOV_WGI_VA.EST,0.018024,,2026-04-20 18:33:21
FJI,2021,GOV_WGI_VA.EST,0.0033,,2026-04-20 18:33:21
FJI,2020,GOV_WGI_VA.EST,0.085234,,2026-04-20 18:33:21
FJI,2019,GOV_WGI_VA.EST,0.001928,,2026-04-20 18:33:21
FJI,2018,GOV_WGI_VA.EST,-0.018233,,2026-04-20 18:33:21
FJI,2017,GOV_WGI_VA.EST,-0.242969,,2026-04-20 18:33:21
FJI,2016,GOV_WGI_VA.EST,-0.201506,,2026-04-20 18:33:21
FJI,2015,GOV_WGI_VA.EST,-0.26603,,2026-04-20 18:33:21
FJI,2014,GOV_WGI_VA.EST,-0.308364,,2026-04-20 18:33:21
FIN,2023,GOV_WGI_VA.EST,1.844678,,2026-04-20 18:33:21
FIN,2022,GOV_WGI_VA.EST,1.90748,,2026-04-20 18:33:21
FIN,2021,GOV_WGI_VA.EST,1.913997,,2026-04-20 18:33:21
FIN,2020,GOV_WGI_VA.EST,1.915134,,2026-04-20 18:33:21
FIN,2019,GOV_WGI_VA.EST,1.833771,,2026-04-20 18:33:21
FIN,2018,GOV_WGI_VA.EST,1.856127,,2026-04-20 18:33:21
FIN,2017,GOV_WGI_VA.EST,1.795799,,2026-04-20 18:33:21
FIN,2016,GOV_WGI_VA.EST,1.812218,,2026-04-20 18:33:21
FIN,2015,GOV_WGI_VA.EST,1.83188,,2026-04-20 18:33:21
FIN,2014,GOV_WGI_VA.EST,1.748654,,2026-04-20 18:33:21
FRA,2023,GOV_WGI_VA.EST,1.174297,,2026-04-20 18:33:21
FRA,2022,GOV_WGI_VA.EST,1.179699,,2026-04-20 18:33:21
FRA,2021,GOV_WGI_VA.EST,1.165093,,2026-04-20 18:33:21
FRA,2020,GOV_WGI_VA.EST,1.182386,,2026-04-20 18:33:21
FRA,2019,GOV_WGI_VA.EST,1.125317,,2026-04-20 18:33:21
FRA,2018,GOV_WGI_VA.EST,1.152628,,2026-04-20 18:33:21
FRA,2017,GOV_WGI_VA.EST,1.162837,,2026-04-20 18:33:21
FRA,2016,GOV_WGI_VA.EST,1.183632,,2026-04-20 18:33:21
FRA,2015,GOV_WGI_VA.EST,1.229717,,2026-04-20 18:33:21
FRA,2014,GOV_WGI_VA.EST,1.210679,,2026-04-20 18:33:21
PYF,2023,GOV_WGI_VA.EST,0.87893,,2026-04-20 18:33:21
PYF,2022,GOV_WGI_VA.EST,0.88327,,2026-04-20 18:33:21
PYF,2021,GOV_WGI_VA.EST,0.887656,,2026-04-20 18:33:21
PYF,2020,GOV_WGI_VA.EST,0.486276,,2026-04-20 18:33:21
PYF,2019,GOV_WGI_VA.EST,0.498519,,2026-04-20 18:33:21
PYF,2018,GOV_WGI_VA.EST,,M,2026-04-20 18:33:21
PYF,2017,GOV_WGI_VA.EST,,M,2026-04-20 18:33:21
PYF,2016,GOV_WGI_VA.EST,,M,2026-04-20 18:33:21
PYF,2015,GOV_WGI_VA.EST,,M,2026-04-20 18:33:21
PYF,2014,GOV_WGI_VA.EST,,M,2026-04-20 18:33:21
GAB,2023,GOV_WGI_VA.EST,-1.154956,,2026-04-20 18:33:21
GAB,2022,GOV_WGI_VA.EST,-1.062491,,2026-04-20 18:33:21
GAB,2021,GOV_WGI_VA.EST,-0.9524,,2026-04-20 18:33:21
GAB,2020,GOV_WGI_VA.EST,-0.926899,,2026-04-20 18:33:21
GAB,2019,GOV_WGI_VA.EST,-0.918411,,2026-04-20 18:33:21
GAB,2018,GOV_WGI_VA.EST,-0.920816,,2026-04-20 18:33:21
GAB,2017,GOV_WGI_VA.EST,-0.984202,,2026-04-20 18:33:21
GAB,2016,GOV_WGI_VA.EST,-0.922775,,2026-04-20 18:33:21
GAB,2015,GOV_WGI_VA.EST,-0.88846,,2026-04-20 18:33:21
GAB,2014,GOV_WGI_VA.EST,-0.884505,,2026-04-20 18:33:21
GMB,2023,GOV_WGI_VA.EST,-0.168426,,2026-04-20 18:33:21
GMB,2022,GOV_WGI_VA.EST,-0.210049,,2026-04-20 18:33:21
GMB,2021,GOV_WGI_VA.EST,-0.201334,,2026-04-20 18:33:21
GMB,2020,GOV_WGI_VA.EST,-0.258569,,2026-04-20 18:33:21
GMB,2019,GOV_WGI_VA.EST,-0.333799,,2026-04-20 18:33:21
GMB,2018,GOV_WGI_VA.EST,-0.29137,,2026-04-20 18:33:21
GMB,2017,GOV_WGI_VA.EST,-0.654595,,2026-04-20 18:33:21
GMB,2016,GOV_WGI_VA.EST,-1.205775,,2026-04-20 18:33:21
GMB,2015,GOV_WGI_VA.EST,-1.309582,,2026-04-20 18:33:21
GMB,2014,GOV_WGI_VA.EST,-1.209431,,2026-04-20 18:33:21
GEO,2023,GOV_WGI_VA.EST,-0.105258,,2026-04-20 18:33:21
GEO,2022,GOV_WGI_VA.EST,-0.020937,,2026-04-20 18:33:21
GEO,2021,GOV_WGI_VA.EST,0.030098,,2026-04-20 18:33:21
GEO,2020,GOV_WGI_VA.EST,0.093066,,2026-04-20 18:33:21
GEO,2019,GOV_WGI_VA.EST,0.153921,,2026-04-20 18:33:21
GEO,2018,GOV_WGI_VA.EST,0.190267,,2026-04-20 18:33:21
GEO,2017,GOV_WGI_VA.EST,0.184537,,2026-04-20 18:33:21
GEO,2016,GOV_WGI_VA.EST,0.27934,,2026-04-20 18:33:21
GEO,2015,GOV_WGI_VA.EST,0.257919,,2026-04-20 18:33:21
GEO,2014,GOV_WGI_VA.EST,0.236433,,2026-04-20 18:33:21
DEU,2023,GOV_WGI_VA.EST,1.591548,,2026-04-20 18:33:21
DEU,2022,GOV_WGI_VA.EST,1.558675,,2026-04-20 18:33:21
DEU,2021,GOV_WGI_VA.EST,1.576928,,2026-04-20 18:33:21
DEU,2020,GOV_WGI_VA.EST,1.600446,,2026-04-20 18:33:21
DEU,2019,GOV_WGI_VA.EST,1.533675,,2026-04-20 18:33:21
DEU,2018,GOV_WGI_VA.EST,1.542521,,2026-04-20 18:33:21
DEU,2017,GOV_WGI_VA.EST,1.523361,,2026-04-20 18:33:21
DEU,2016,GOV_WGI_VA.EST,1.514569,,2026-04-20 18:33:21
DEU,2015,GOV_WGI_VA.EST,1.591725,,2026-04-20 18:33:21
DEU,2014,GOV_WGI_VA.EST,1.553269,,2026-04-20 18:33:21
GHA,2023,GOV_WGI_VA.EST,0.17051,,2026-04-20 18:33:21
GHA,2022,GOV_WGI_VA.EST,0.169715,,2026-04-20 18:33:21
GHA,2021,GOV_WGI_VA.EST,0.206836,,2026-04-20 18:33:21
GHA,2020,GOV_WGI_VA.EST,0.28295,,2026-04-20 18:33:21
GHA,2019,GOV_WGI_VA.EST,0.320106,,2026-04-20 18:33:21
GHA,2018,GOV_WGI_VA.EST,0.37686,,2026-04-20 18:33:21
GHA,2017,GOV_WGI_VA.EST,0.451734,,2026-04-20 18:33:21
GHA,2016,GOV_WGI_VA.EST,0.37094,,2026-04-20 18:33:21
GHA,2015,GOV_WGI_VA.EST,0.387699,,2026-04-20 18:33:21
GHA,2014,GOV_WGI_VA.EST,0.446078,,2026-04-20 18:33:21
GRC,2023,GOV_WGI_VA.EST,0.830097,,2026-04-20 18:33:21
GRC,2022,GOV_WGI_VA.EST,0.79206,,2026-04-20 18:33:21
GRC,2021,GOV_WGI_VA.EST,0.798416,,2026-04-20 18:33:21
GRC,2020,GOV_WGI_VA.EST,0.855378,,2026-04-20 18:33:21
GRC,2019,GOV_WGI_VA.EST,0.734291,,2026-04-20 18:33:21
GRC,2018,GOV_WGI_VA.EST,0.699537,,2026-04-20 18:33:21
GRC,2017,GOV_WGI_VA.EST,0.66289,,2026-04-20 18:33:21
GRC,2016,GOV_WGI_VA.EST,0.678085,,2026-04-20 18:33:21
GRC,2015,GOV_WGI_VA.EST,0.667239,,2026-04-20 18:33:21
GRC,2014,GOV_WGI_VA.EST,0.689629,,2026-04-20 18:33:21
GRL,2023,GOV_WGI_VA.EST,1.405825,,2026-04-20 18:33:21
GRL,2022,GOV_WGI_VA.EST,1.407892,,2026-04-20 18:33:21
GRL,2021,GOV_WGI_VA.EST,1.40998,,2026-04-20 18:33:21
GRL,2020,GOV_WGI_VA.EST,1.41634,,2026-04-20 18:33:21
GRL,2019,GOV_WGI_VA.EST,1.417256,,2026-04-20 18:33:21
GRL,2018,GOV_WGI_VA.EST,1.417906,,2026-04-20 18:33:21
GRL,2017,GOV_WGI_VA.EST,1.418661,,2026-04-20 18:33:21
GRL,2016,GOV_WGI_VA.EST,1.419925,,2026-04-20 18:33:21
GRL,2015,GOV_WGI_VA.EST,1.421379,,2026-04-20 18:33:21
GRL,2014,GOV_WGI_VA.EST,1.420211,,2026-04-20 18:33:21
GRD,2023,GOV_WGI_VA.EST,0.294388,,2026-04-20 18:33:21
GRD,2022,GOV_WGI_VA.EST,0.240662,,2026-04-20 18:33:21
GRD,2021,GOV_WGI_VA.EST,0.255981,,2026-04-20 18:33:21
GRD,2020,GOV_WGI_VA.EST,0.362602,,2026-04-20 18:33:21
GRD,2019,GOV_WGI_VA.EST,0.367689,,2026-04-20 18:33:21
GRD,2018,GOV_WGI_VA.EST,0.406772,,2026-04-20 18:33:21
GRD,2017,GOV_WGI_VA.EST,0.461201,,2026-04-20 18:33:21
GRD,2016,GOV_WGI_VA.EST,0.597917,,2026-04-20 18:33:21
GRD,2015,GOV_WGI_VA.EST,0.604135,,2026-04-20 18:33:21
GRD,2014,GOV_WGI_VA.EST,0.786951,,2026-04-20 18:33:21
GUM,2023,GOV_WGI_VA.EST,1.178171,,2026-04-20 18:33:21
GUM,2022,GOV_WGI_VA.EST,1.182511,,2026-04-20 18:33:21
GUM,2021,GOV_WGI_VA.EST,1.186897,,2026-04-20 18:33:21
GUM,2020,GOV_WGI_VA.EST,1.200251,,2026-04-20 18:33:21
GUM,2019,GOV_WGI_VA.EST,1.153643,,2026-04-20 18:33:21
GUM,2018,GOV_WGI_VA.EST,1.066735,,2026-04-20 18:33:21
GUM,2017,GOV_WGI_VA.EST,0.833146,,2026-04-20 18:33:21
GUM,2016,GOV_WGI_VA.EST,0.835045,,2026-04-20 18:33:21
GUM,2015,GOV_WGI_VA.EST,0.83723,,2026-04-20 18:33:21
GUM,2014,GOV_WGI_VA.EST,0.835476,,2026-04-20 18:33:21
GTM,2023,GOV_WGI_VA.EST,-0.489679,,2026-04-20 18:33:21
